WEEK_NUM,WEEK,PROGRAM,CH,KAKAO,NAVER,YOUTUBE
7,7주차(2020/02/10~2020/02/16),비행기 타고 가요 시즌2,채널A,38819 ,15151 ,151958 
7,7주차(2020/02/10~2020/02/16),비행소녀,MBN,278 ,3154 ,
7,7주차(2020/02/10~2020/02/16),빅 포레스트,tvN,24 ,227 ,
7,7주차(2020/02/10~2020/02/16),빅이슈,SBS,70 ,890 ,
7,7주차(2020/02/10~2020/02/16),빅터 코리아 오픈 배드민턴,SBS Sports,49 ,,
7,7주차(2020/02/10~2020/02/16),빅픽처패밀리,SBS,32 ,382 ,
7,7주차(2020/02/10~2020/02/16),빙의,OCN,118 ,694 ,
7,7주차(2020/02/10~2020/02/16),빛나는 나라,투니버스,44 ,149 ,
7,7주차(2020/02/10~2020/02/16),빛나라 은수,KBS 1,1427 ,10043 ,
7,7주차(2020/02/10~2020/02/16),빠담빠담..그와 그녀의 심장박동 소리,JTBC,148 ,4031 ,
7,7주차(2020/02/10~2020/02/16),빨간의자,tvN,60 ,247 ,
7,7주차(2020/02/10~2020/02/16),빽능,SBS,262 ,9923 ,893424 
7,7주차(2020/02/10~2020/02/16),빽드,SBS,1023 ,9651 ,819038 
7,7주차(2020/02/10~2020/02/16),뽀뽀뽀 모두야 놀자,MBC,112 ,479 ,
7,7주차(2020/02/10~2020/02/16),뽕 따러 가세,TV CHOSUN,2191 ,13221 ,
7,7주차(2020/02/10~2020/02/16),뿌까,투니버스,154 ,1164 ,
7,7주차(2020/02/10~2020/02/16),뿌리깊은 나무,SBS,,1 ,
7,7주차(2020/02/10~2020/02/16),삐그덕 히어로즈,MBC,2 ,274 ,
7,7주차(2020/02/10~2020/02/16),사건반장,JTBC,508 ,5357 ,23884 
7,7주차(2020/02/10~2020/02/16),사건파일 24,TV CHOSUN,39 ,48 ,
7,7주차(2020/02/10~2020/02/16),사돈끼리,MBN,62 ,191 ,
7,7주차(2020/02/10~2020/02/16),사람과 사람들,KBS 1,26 ,262 ,
7,7주차(2020/02/10~2020/02/16),사랑도 통역이 되나요?,XtvN,44 ,410 ,
7,7주차(2020/02/10~2020/02/16),사랑은 방울방울,SBS,160 ,1947 ,
7,7주차(2020/02/10~2020/02/16),사랑은 뷰티풀 인생은 원더풀,KBS 2,435532 ,1236257 ,278280 
7,7주차(2020/02/10~2020/02/16),사랑은 아무나 하나,TV CHOSUN,346 ,3675 ,
7,7주차(2020/02/10~2020/02/16),사랑의 가족,KBS 1,88 ,439 ,
7,7주차(2020/02/10~2020/02/16),사랑의 온도,SBS,357 ,13867 ,
7,7주차(2020/02/10~2020/02/16),사랑의불시착,tvN,4784063 ,16813052 ,5178541 
7,7주차(2020/02/10~2020/02/16),사랑이 오네요,SBS,57 ,751 ,
7,7주차(2020/02/10~2020/02/16),사랑하는 은동아,JTBC,55 ,799 ,
7,7주차(2020/02/10~2020/02/16),사랑해,MBN,32 ,81 ,
7,7주차(2020/02/10~2020/02/16),사마의 : 미완의 책사,중화TV,121 ,440 ,
7,7주차(2020/02/10~2020/02/16),사마의 2 : 최후의 승자,중화TV,33 ,516 ,
7,7주차(2020/02/10~2020/02/16),사생결단 로맨스,MBC,58 ,874 ,
7,7주차(2020/02/10~2020/02/16),사서고생 시즌2 : 팔아다이스,JTBC2,7 ,207 ,
7,7주차(2020/02/10~2020/02/16),사심충만 오! 쾌남,채널A,25 ,391 ,
7,7주차(2020/02/10~2020/02/16),사십춘기,MBC,11 ,76 ,
7,7주차(2020/02/10~2020/02/16),사운드 오브 뮤직-음악의 탄생,SBS,3 ,19 ,
7,7주차(2020/02/10~2020/02/16),사의찬미,SBS,98 ,2393 ,
7,7주차(2020/02/10~2020/02/16),사이어필,OnStyle,2 ,77 ,
7,7주차(2020/02/10~2020/02/16),사이코메트리 그녀석,tvN,183 ,6373 ,
7,7주차(2020/02/10~2020/02/16),사인히어 (SignHere),MBN,44 ,1894 ,
7,7주차(2020/02/10~2020/02/16),사임당 빛의 일기,SBS,46 ,363 ,
7,7주차(2020/02/10~2020/02/16),사장님 귀는 당나귀 귀,KBS 2,531635 ,153024 ,2318433 
7,7주차(2020/02/10~2020/02/16),사장님이 보고있다,SBS,7 ,55 ,
7,7주차(2020/02/10~2020/02/16),사회 읽어주는 여자,OBS,2 ,924 ,
7,7주차(2020/02/10~2020/02/16),살림9단의 만물상,TV CHOSUN,1219 ,11133 ,
7,7주차(2020/02/10~2020/02/16),살림의 신,JTBC,17 ,665 ,
7,7주차(2020/02/10~2020/02/16),살림의 신 시즌2,JTBC,,51 ,
7,7주차(2020/02/10~2020/02/16),살림의 신 시즌3,JTBC,,80 ,
7,7주차(2020/02/10~2020/02/16),살림하는 남자들,KBS 2,336802 ,348224 ,746733 
7,7주차(2020/02/10~2020/02/16),살아보니 어때?,OnStyle,,550 ,
7,7주차(2020/02/10~2020/02/16),살짝 미쳐도 좋아,SBS,69 ,598 ,
7,7주차(2020/02/10~2020/02/16),삼.건.피,TV CHOSUN,38 ,277 ,
7,7주차(2020/02/10~2020/02/16),삼국지 덕후콘서트,중화TV,6 ,70 ,
7,7주차(2020/02/10~2020/02/16),삼국지 덕후콘서트 2,중화TV,17 ,158 ,
7,7주차(2020/02/10~2020/02/16),삼생삼세십리도화,중화TV,939 ,19660 ,
7,7주차(2020/02/10~2020/02/16),삼시세끼 고창편,tvN,49 ,1206 ,
7,7주차(2020/02/10~2020/02/16),삼시세끼 바다목장편,tvN,134 ,1938 ,
7,7주차(2020/02/10~2020/02/16),삼시세끼 산촌편,tvN,599 ,2960 ,
7,7주차(2020/02/10~2020/02/16),삼시세끼 어촌편 2,tvN,82 ,469 ,
7,7주차(2020/02/10~2020/02/16),삼시세끼 어촌편 3,tvN,11 ,676 ,
7,7주차(2020/02/10~2020/02/16),삼시세끼 정선편,tvN,62 ,790 ,
7,7주차(2020/02/10~2020/02/16),삼청동 외할머니,KBS 2,10 ,84 ,
7,7주차(2020/02/10~2020/02/16),삼총사(The Musketeers) 시즌1~2,BBC,,40 ,
7,7주차(2020/02/10~2020/02/16),상구당구,MBN,130 ,6543 ,
7,7주차(2020/02/10~2020/02/16),상류사회,SBS,20 ,2721 ,
7,7주차(2020/02/10~2020/02/16),상상고양이,MBC PLUS,1 ,89 ,
7,7주차(2020/02/10~2020/02/16),상상공장,MBN,5 ,12 ,
7,7주차(2020/02/10~2020/02/16),상상초월쇼 진짜? 가짜!,MBN,4 ,53 ,
7,7주차(2020/02/10~2020/02/16),상암타임즈,tvN,8 ,67 ,
7,7주차(2020/02/10~2020/02/16),상애천사천년,중화TV,11 ,149 ,
7,7주차(2020/02/10~2020/02/16),상애천사천년 2 in 상하이,중화TV,1 ,125 ,
7,7주차(2020/02/10~2020/02/16),샘&레이먼의 쿠킹타임,O’live,1 ,103 ,
7,7주차(2020/02/10~2020/02/16),샘과 레이먼의 올리브 쿠킹타임 듀엣,O’live,26 ,216 ,
7,7주차(2020/02/10~2020/02/16),샘킴이 간다! 함께쿠킹,O’live,,1 ,
7,7주차(2020/02/10~2020/02/16),생G TV (조은나래 의 생방송 게임TV),OGN PLUS,6 ,12 ,
7,7주차(2020/02/10~2020/02/16),생로병사의 비밀,KBS 1,1286 ,7449 ,47 
7,7주차(2020/02/10~2020/02/16),生리얼수업 초등학쌤,SBS,5 ,119 ,
7,7주차(2020/02/10~2020/02/16),생방송 광화문의 아침,TV CHOSUN,253 ,1928 ,
7,7주차(2020/02/10~2020/02/16),생방송 심야토론,KBS 1,181 ,302 ,
7,7주차(2020/02/10~2020/02/16),생방송 오늘 아침,MBC,32280 ,13383 ,36237 
7,7주차(2020/02/10~2020/02/16),생방송 오늘 저녁,MBC,65915 ,13068 ,1812 
7,7주차(2020/02/10~2020/02/16),생방송 일요토론,KBS 1,5 ,13 ,
7,7주차(2020/02/10~2020/02/16),생방송 잇고 IT GO,MBN,14 ,329 ,
7,7주차(2020/02/10~2020/02/16),생방송 투데이,SBS,108885 ,17083 ,44885 
7,7주차(2020/02/10~2020/02/16),생생 정보마당,MBN,15727 ,9487 ,5806 
7,7주차(2020/02/10~2020/02/16),생생경제 정보톡톡,SBS CNBC,687 ,4026 ,
7,7주차(2020/02/10~2020/02/16),생일편지,KBS 2,5 ,162 ,
7,7주차(2020/02/10~2020/02/16),생존자들,KBS 2,2 ,60 ,
7,7주차(2020/02/10~2020/02/16),생활의 달인,SBS,4372 ,18313 ,8009 
7,7주차(2020/02/10~2020/02/16),생활의 발견,KBS 1,262 ,1352 ,11 
7,7주차(2020/02/10~2020/02/16),생활의 한수,TV CHOSUN,,3 ,
7,7주차(2020/02/10~2020/02/16),샨토끼살롱,DIA TV,,4 ,
7,7주차(2020/02/10~2020/02/16),서가식당,KBS 1,1 ,22 ,
7,7주차(2020/02/10~2020/02/16),서른이지만 열일곱입니다,SBS,388 ,17594 ,
7,7주차(2020/02/10~2020/02/16),서민갑부,채널A,191719 ,11779 ,20369 
7,7주차(2020/02/10~2020/02/16),서울메이트,O’live,251 ,675 ,
7,7주차(2020/02/10~2020/02/16),서울메이트 2,tvN,114 ,724 ,
7,7주차(2020/02/10~2020/02/16),서울메이트3,tvN,35009 ,460 ,
7,7주차(2020/02/10~2020/02/16),서핑하우스,JTBC,43 ,387 ,
7,7주차(2020/02/10~2020/02/16),선다방,tvN,83 ,1213 ,
7,7주차(2020/02/10~2020/02/16),선다방 가을 겨울 편,tvN,93 ,1729 ,
7,7주차(2020/02/10~2020/02/16),선을 넘는 녀석들-리턴즈,MBC,95622 ,27978 ,5974 
7,7주차(2020/02/10~2020/02/16),선택 007 ＜공공을 위한 7기 지방선거＞,OBS,,4 ,
7,7주차(2020/02/10~2020/02/16),설특집 2020 송가인 콘서트 ＜고맙습니다＞,MBC,4187 ,20277 ,344653 
7,7주차(2020/02/10~2020/02/16),설해원·셀리턴 레전드 매치,SBS,9 ,,
7,7주차(2020/02/10~2020/02/16),섬마을할매,KNN1,23 ,25 ,
7,7주차(2020/02/10~2020/02/16),섬으로 가자,JTBC,10 ,195 ,
7,7주차(2020/02/10~2020/02/16),섬총사,O’live,104 ,862 ,7220 
7,7주차(2020/02/10~2020/02/16),섬총사 시즌2,O’live,31 ,844 ,1209 
7,7주차(2020/02/10~2020/02/16),성공다큐 최고다,MBN,77 ,665 ,
7,7주차(2020/02/10~2020/02/16),성성정보통,KBS prime,6 ,8 ,
7,7주차(2020/02/10~2020/02/16),성적욕망,tvN,,55 ,
7,7주차(2020/02/10~2020/02/16),세 얼간이,tvN,27 ,108 ,
7,7주차(2020/02/10~2020/02/16),세계 읽어주는 여자,OBS,1 ,21 ,
7,7주차(2020/02/10~2020/02/16),세계의 끝,JTBC,3 ,2 ,
7,7주차(2020/02/10~2020/02/16),세모방 : 세상의 모든 방송,MBC,48 ,537 ,
7,7주차(2020/02/10~2020/02/16),세바퀴,MBC,83 ,323 ,
7,7주차(2020/02/10~2020/02/16),세븐틴의 어느 멋진 날,MBC PLUS,25 ,1490 ,
7,7주차(2020/02/10~2020/02/16),세븐틴의 어느 멋진 날 in JAPAN,MBC PLUS,15 ,1677 ,
7,7주차(2020/02/10~2020/02/16),세빌리아의 이발사,MBC PLUS,113 ,936 ,
7,7주차(2020/02/10~2020/02/16),세상기록 48,MBC,1 ,25 ,
7,7주차(2020/02/10~2020/02/16),세상끝까지 와우,MBC,,19 ,
7,7주차(2020/02/10~2020/02/16),세상에서 가장 아름다운 이별,tvN,47 ,593 ,
7,7주차(2020/02/10~2020/02/16),세상에서 제일 예쁜 내 딸,KBS 2,1780 ,20725 ,
7,7주차(2020/02/10~2020/02/16),섹션TV 연예통신,MBC,27643 ,23597 ,14096 
7,7주차(2020/02/10~2020/02/16),셀럽스타일 랭킹,OnStyle,,5 ,
7,7주차(2020/02/10~2020/02/16),셀럽피디,KBS 2,8 ,193 ,
7,7주차(2020/02/10~2020/02/16),셀프 디스 코믹 클럽,SBS,3 ,23 ,
7,7주차(2020/02/10~2020/02/16),셜록의 방,MBC,4 ,17 ,
7,7주차(2020/02/10~2020/02/16),셰프 원정대 - 쿡가대표,JTBC,65 ,335 ,
7,7주차(2020/02/10~2020/02/16),셰프끼리2,SBS Plus,5 ,35 ,
7,7주차(2020/02/10~2020/02/16),셰프의 야식 시즌2,O’live,,27 ,
7,7주차(2020/02/10~2020/02/16),소나무,MBN,446 ,7316 ,94 
7,7주차(2020/02/10~2020/02/16),소녀화불기,중화TV,145 ,2285 ,
7,7주차(2020/02/10~2020/02/16),소년24,MNET,3 ,468 ,
7,7주차(2020/02/10~2020/02/16),소사이어티 게임,tvN,44 ,361 ,
7,7주차(2020/02/10~2020/02/16),소사이어티 게임 시즌 2,tvN,25 ,698 ,
7,7주차(2020/02/10~2020/02/16),소울푸드,O’live,,9 ,
7,7주차(2020/02/10~2020/02/16),소원의 섬 캐릭아일랜드3,투니버스,,10 ,
7,7주차(2020/02/10~2020/02/16),소원의 섬 캐릭아일랜드4,투니버스,4 ,13 ,
7,7주차(2020/02/10~2020/02/16),소유X하니의 뷰티뷰,JTBC Plus,118 ,71 ,
7,7주차(2020/02/10~2020/02/16),소프분식당,DIA TV,1 ,11 ,
7,7주차(2020/02/10~2020/02/16),속보이는TV 인사이드,KBS 2,37 ,200 ,
7,7주차(2020/02/10~2020/02/16),속풀이쇼 동치미,MBN,4318 ,55664 ,119699 
7,7주차(2020/02/10~2020/02/16),손 the guest,OCN,372 ,3909 ,
7,7주차(2020/02/10~2020/02/16),손 꼭 잡고 지는 석양을 바라보자,MBC,47 ,298 ,
7,7주차(2020/02/10~2020/02/16),손맛토크쇼 베테랑,SBS Plus,19 ,84 ,
7,7주차(2020/02/10~2020/02/16),손세이셔널-그를 만든 시간,tvN,532 ,1819 ,
7,7주차(2020/02/10~2020/02/16),솔로몬의 위증,JTBC,59 ,2272 ,
7,7주차(2020/02/10~2020/02/16),솔로워즈,JTBC,20 ,159 ,
7,7주차(2020/02/10~2020/02/16),송곳,JTBC,26 ,252 ,
7,7주차(2020/02/10~2020/02/16),송병건의 그림 속 경제사,SBS CNBC,202 ,162 ,
7,7주차(2020/02/10~2020/02/16),송은이 김숙의 영화보장,채널A,59 ,175 ,
7,7주차(2020/02/10~2020/02/16),송준우의 시사만사,KNN2,6 ,28 ,
7,7주차(2020/02/10~2020/02/16),송지효의 뷰티뷰,JTBC Plus,15 ,64 ,
7,7주차(2020/02/10~2020/02/16),송지효의 뷰티풀 라이프,OnStyle,75 ,52 ,
7,7주차(2020/02/10~2020/02/16),송해야 고향가자,MBN,54 ,52 ,
7,7주차(2020/02/10~2020/02/16),쇼! 음악중심,MBC,16184 ,401597 ,222678 
7,7주차(2020/02/10~2020/02/16),쇼!오디오자키,tvN,96 ,1104 ,
7,7주차(2020/02/10~2020/02/16),쇼킹동영상 비주얼서스펙트,tvN,,11 ,
7,7주차(2020/02/10~2020/02/16),쇼타임 마마무X여자친구,MBC PLUS,41 ,1583 ,
7,7주차(2020/02/10~2020/02/16),쇼타임 인피니트,MBC PLUS,18 ,679 ,
7,7주차(2020/02/10~2020/02/16),쇼트,OCN,73 ,100 ,
7,7주차(2020/02/10~2020/02/16),쇼프리티,채널A,6 ,154 ,
7,7주차(2020/02/10~2020/02/16),쇼핑왕,TV CHOSUN,16 ,175 ,
7,7주차(2020/02/10~2020/02/16),쇼핑왕 루이,MBC,392 ,4838 ,
7,7주차(2020/02/10~2020/02/16),쇼핑의 참견,KBS joy,12 ,330 ,
7,7주차(2020/02/10~2020/02/16),수미네 반찬,tvN,15983 ,93633 ,30869 
7,7주차(2020/02/10~2020/02/16),수상한 가수,tvN,229 ,2870 ,
7,7주차(2020/02/10~2020/02/16),수상한 검증단 가봐야 알지,SBS funE,2 ,9 ,
7,7주차(2020/02/10~2020/02/16),수상한 미용실 - 살롱드림,JTBC,14 ,41 ,
7,7주차(2020/02/10~2020/02/16),수상한 인력소,채널A,25 ,15796 ,
7,7주차(2020/02/10~2020/02/16),수상한 장모,SBS,226 ,2543 ,
7,7주차(2020/02/10~2020/02/16),수상한 파트너,SBS,446 ,13386 ,
7,7주차(2020/02/10~2020/02/16),수상한 휴가,KBS 2,10 ,82 ,
7,7주차(2020/02/10~2020/02/16),수업을 바꿔라,tvN,20 ,763 ,
7,7주차(2020/02/10~2020/02/16),수업을 바꿔라 2,tvN,159 ,2468 ,
7,7주차(2020/02/10~2020/02/16),수요미식회,O’live,104 ,1485 ,695 
7,7주차(2020/02/10~2020/02/16),수요미식회,tvN,334 ,3095 ,
7,7주차(2020/02/10~2020/02/16),수요일 오후 3시 30분,SBS Plus,1 ,15 ,
7,7주차(2020/02/10~2020/02/16),수요일은 음악프로,tvN,47 ,2442 ,
7,7주차(2020/02/10~2020/02/16),수원 JS컵,SBS Sports,1 ,,
7,7주차(2020/02/10~2020/02/16),수작남녀 - CRAFTS MAN,SBS,6 ,53 ,
7,7주차(2020/02/10~2020/02/16),순간포착 세상에 이런 일이,SBS,98682 ,18864 ,223499 
7,7주차(2020/02/10~2020/02/16),순정에 반하다,JTBC,180 ,2308 ,
7,7주차(2020/02/10~2020/02/16),숨바꼭질,MBC,359 ,9479 ,
7,7주차(2020/02/10~2020/02/16),숲속 라이브,TV CHOSUN,3 ,72 ,
7,7주차(2020/02/10~2020/02/16),숲속의 작은 집,tvN,24 ,1093 ,
7,7주차(2020/02/10~2020/02/16),쉘 위 치킨,JTBC,1 ,36 ,
7,7주차(2020/02/10~2020/02/16),쉘위워크,tvN,,2 ,
7,7주차(2020/02/10~2020/02/16),슈츠,KBS 2,149 ,2094 ,
7,7주차(2020/02/10~2020/02/16),슈퍼 디자인 마켓,KBS prime,1 ,4 ,
7,7주차(2020/02/10~2020/02/16),슈퍼TV,XtvN,96 ,1882 ,
7,7주차(2020/02/10~2020/02/16),슈퍼TV 2,XtvN,51 ,2520 ,
7,7주차(2020/02/10~2020/02/16),슈퍼대디 열,tvN,9 ,394 ,
7,7주차(2020/02/10~2020/02/16),슈퍼맨이 돌아왔다,KBS 2,1163202 ,2543541 ,7060178 
7,7주차(2020/02/10~2020/02/16),슈퍼모델 2018 서바이벌,SBS Plus,28 ,84 ,
7,7주차(2020/02/10~2020/02/16),슈퍼밴드,JTBC,1179 ,21295 ,
7,7주차(2020/02/10~2020/02/16),슈퍼스타K 2016,MNET,756 ,2237 ,
7,7주차(2020/02/10~2020/02/16),슈퍼스타K 7,MNET,90 ,866 ,
7,7주차(2020/02/10~2020/02/16),슈퍼주니어와 씨스타의 헬로 베이비,KBS joy,21 ,73 ,
7,7주차(2020/02/10~2020/02/16),슈퍼푸드 투어 천년만년,TV CHOSUN,3 ,78 ,
7,7주차(2020/02/10~2020/02/16),슈퍼푸드의 비밀 천년만년,TV CHOSUN,12 ,47 ,
7,7주차(2020/02/10~2020/02/16),슈퍼히어러,tvN,267 ,1119 ,
7,7주차(2020/02/10~2020/02/16),스누퍼 프로젝트,MBC PLUS,,6 ,
7,7주차(2020/02/10~2020/02/16),스마일 어게인,MBN,6 ,3 ,
7,7주차(2020/02/10~2020/02/16),스베누 스타리그 시즌2,OGN,18 ,8 ,
7,7주차(2020/02/10~2020/02/16),스브스뉴스,SBS,37 ,164 ,
7,7주차(2020/02/10~2020/02/16),스브스밥집,SBS,89 ,3 ,
7,7주차(2020/02/10~2020/02/16),스브스트렌즈,SBS,,2 ,
7,7주차(2020/02/10~2020/02/16),스위치,SBS,19 ,483 ,
7,7주차(2020/02/10~2020/02/16),스위치,TV CHOSUN,89805 ,4892 ,1092 
7,7주차(2020/02/10~2020/02/16),스윙키즈,tvN,40 ,222 ,
7,7주차(2020/02/10~2020/02/16),스윙킹,SBS Golf,2 ,,
7,7주차(2020/02/10~2020/02/16),스카우트 시즌2,KBS 1,,35 ,
7,7주차(2020/02/10~2020/02/16),스케치,JTBC,68 ,370 ,
7,7주차(2020/02/10~2020/02/16),스쿨어택2018,SBS MTV,4 ,115 ,
7,7주차(2020/02/10~2020/02/16),스쿨어택2019,SBS MTV,16 ,375 ,
7,7주차(2020/02/10~2020/02/16),스타 강제후기 리뷰쇼 박스라이프,SBS,4 ,71 ,
7,7주차(2020/02/10~2020/02/16),스타 건강체크,OBS,,11 ,
7,7주차(2020/02/10~2020/02/16),스타 고향맛집,TV CHOSUN,10 ,21 ,
7,7주차(2020/02/10~2020/02/16),스타 리플 리마스터,OGN,7 ,141 ,
7,7주차(2020/02/10~2020/02/16),스타 트롯쑈,OBS,7 ,325 ,
7,7주차(2020/02/10~2020/02/16),스타그램,SBS Plus,4 ,88 ,
7,7주차(2020/02/10~2020/02/16),스타그램 시즌1,SBS Plus,4 ,37 ,
7,7주차(2020/02/10~2020/02/16),스타그램 시즌2,SBS Plus,14 ,123 ,
7,7주차(2020/02/10~2020/02/16),스타꿀방대첩 ‘좋아요’,SBS,5 ,9 ,
7,7주차(2020/02/10~2020/02/16),스타리그 리마스터,OGN,29 ,200 ,
7,7주차(2020/02/10~2020/02/16),스타쇼 360,MBC PLUS,87 ,2943 ,
7,7주차(2020/02/10~2020/02/16),스타의 모든 것 K-STAR,스페셜,8 ,128 ,
7,7주차(2020/02/10~2020/02/16),스타인사이드,OBS,35 ,770 ,
7,7주차(2020/02/10~2020/02/16),스타일 라이브,OnStyle,,82 ,
7,7주차(2020/02/10~2020/02/16),스타일 라이브 : 일상의 탱구캠,OnStyle,3 ,31 ,
7,7주차(2020/02/10~2020/02/16),스타일 로그 2013,OnStyle,6 ,31 ,
7,7주차(2020/02/10~2020/02/16),스타일 팔로우,SBS,7 ,129 ,
7,7주차(2020/02/10~2020/02/16),스타저장소,VOSS,54 ,992 ,
7,7주차(2020/02/10~2020/02/16),스타크래프트 리마스터 런칭 이벤트 GG투게더,OGN,17 ,3 ,
7,7주차(2020/02/10~2020/02/16),스타킹,SBS,278 ,2967 ,
7,7주차(2020/02/10~2020/02/16),스타트업 빅뱅,JTBC,5 ,32 ,
7,7주차(2020/02/10~2020/02/16),스타특강쇼,tvN,18 ,152 ,
7,7주차(2020/02/10~2020/02/16),스타현장,OBS,1 ,31 ,
7,7주차(2020/02/10~2020/02/16),스탠드 업!,KBS 2,10565 ,17239 ,123139 
7,7주차(2020/02/10~2020/02/16),스테이 위드 미,중화TV,9 ,821 ,
7,7주차(2020/02/10~2020/02/16),스토브리그,SBS,1311523 ,3110833 ,1711065 
7,7주차(2020/02/10~2020/02/16),스톡챔피언,SBS CNBC,,7 ,
7,7주차(2020/02/10~2020/02/16),스톡킹,MBC PLUS,9 ,569 ,
7,7주차(2020/02/10~2020/02/16),스트레스 제로구역 날려버려,투니버스,11 ,204 ,
7,7주차(2020/02/10~2020/02/16),스트레이 키즈,MNET,40 ,1725 ,
7,7주차(2020/02/10~2020/02/16),스트리트 푸드 파이터,tvN,104 ,977 ,
7,7주차(2020/02/10~2020/02/16),스트리트 푸드 파이터 2,tvN,684 ,2670 ,5637 
7,7주차(2020/02/10~2020/02/16),스페셜 V,KBS 스포츠,193 ,1010 ,
7,7주차(2020/02/10~2020/02/16),스페인 하숙,tvN,1002 ,5594 ,
7,7주차(2020/02/10~2020/02/16),스포츠 매거진,MBC,,16 ,
7,7주차(2020/02/10~2020/02/16),스포츠 야,MBN,137 ,757 ,
7,7주차(2020/02/10~2020/02/16),스포츠 읽어주는 여자,OBS,3 ,242 ,
7,7주차(2020/02/10~2020/02/16),스포츠 투나잇,SBS,,1 ,
7,7주차(2020/02/10~2020/02/16),스피드광 나무늘보 안드레,투니버스,,1 ,
7,7주차(2020/02/10~2020/02/16),슬기로운 360,TV CHOSUN,,2 ,
7,7주차(2020/02/10~2020/02/16),슬기로운 감빵생활,tvN,3630 ,61193 ,
7,7주차(2020/02/10~2020/02/16),슬기로운 어른이 생활,KBS 2,229 ,1094 ,226 
7,7주차(2020/02/10~2020/02/16),슬기로운 의사생활,tvN,64318 ,201735 ,233605 
7,7주차(2020/02/10~2020/02/16),슬플 때 사랑한다,MBC,99 ,3748 ,
7,7주차(2020/02/10~2020/02/16),시간,MBC,361 ,11329 ,
7,7주차(2020/02/10~2020/02/16),시간을 달리는 TV,KBS 2,35 ,78 ,
7,7주차(2020/02/10~2020/02/16),시간을 달리는 남자,tvN,3 ,40 ,
7,7주차(2020/02/10~2020/02/16),시골경찰 2탄,MBC PLUS,6 ,56 ,
7,7주차(2020/02/10~2020/02/16),시골경찰3 ＜울릉도 편＞,MBC PLUS,11 ,192 ,
7,7주차(2020/02/10~2020/02/16),시골경찰4 ＜정선편＞,MBC PLUS,35 ,269 ,
7,7주차(2020/02/10~2020/02/16),시골빵집,TV CHOSUN,6 ,20 ,
7,7주차(2020/02/10~2020/02/16),시그널,TV CHOSUN,187 ,4542 ,
7,7주차(2020/02/10~2020/02/16),시그널,tvN,101 ,3284 ,
7,7주차(2020/02/10~2020/02/16),시를 잊은 그대에게,tvN,101 ,3271 ,
7,7주차(2020/02/10~2020/02/16),시리즈M : 별의별인간연구소,MBC,6088 ,97686 ,10049 
7,7주차(2020/02/10~2020/02/16),시민의 탄생,KBS 1,1 ,,
7,7주차(2020/02/10~2020/02/16),시베리아 선발대,tvN,594 ,6658 ,
7,7주차(2020/02/10~2020/02/16),시사 선데이 가는 주 오는 주,TV CHOSUN,,1 ,
7,7주차(2020/02/10~2020/02/16),시사매거진 2580 특별판,MBC,7 ,38 ,748 
7,7주차(2020/02/10~2020/02/16),시사쇼 이것이 정치다,TV CHOSUN,458 ,1271 ,
7,7주차(2020/02/10~2020/02/16),시사플러스-대전MBC,MBC,,3 ,
7,7주차(2020/02/10~2020/02/16),시추에이션 드라마 연남동 539,MBN,35 ,462 ,
7,7주차(2020/02/10~2020/02/16),시카고 타자기,tvN,67 ,3087 ,
7,7주차(2020/02/10~2020/02/16),시크릿 마더,SBS,36 ,264 ,
7,7주차(2020/02/10~2020/02/16),시크릿 부티크,SBS,222 ,4158 ,
7,7주차(2020/02/10~2020/02/16),시크릿타운,투니버스,,2 ,
7,7주차(2020/02/10~2020/02/16),시트콩 로얄빌라,JTBC,8 ,38 ,
7,7주차(2020/02/10~2020/02/16),시티 어드벤처,투니버스,,65 ,
7,7주차(2020/02/10~2020/02/16),시티라이프,MBN,15 ,429 ,
7,7주차(2020/02/10~2020/02/16),식객 허영만의 백반기행,TV CHOSUN,5091 ,28606 ,4399 
7,7주차(2020/02/10~2020/02/16),식객남녀 잘 먹었습니다,SBS CNBC,,10 ,
7,7주차(2020/02/10~2020/02/16),식량일기 닭볶음탕 편,tvN,26 ,166 ,
7,7주차(2020/02/10~2020/02/16),식샤를 합시다,tvN,13 ,294 ,
7,7주차(2020/02/10~2020/02/16),식샤를 합시다 2,tvN,25 ,5738 ,
7,7주차(2020/02/10~2020/02/16),식샤를 합시다 3,tvN,191 ,3356 ,
7,7주차(2020/02/10~2020/02/16),식재료 중심 - 격조식당,SBS,51 ,98 ,
7,7주차(2020/02/10~2020/02/16),식탁의 기사,KBS 2,38 ,54 ,
7,7주차(2020/02/10~2020/02/16),신 부자수업,MBN,,10 ,
7,7주차(2020/02/10~2020/02/16),신.화.사,DIA TV,5 ,33 ,
7,7주차(2020/02/10~2020/02/16),신과의 약속,MBC,117 ,1107 ,
7,7주차(2020/02/10~2020/02/16),신기루 식당,MBC,2 ,88 ,
7,7주차(2020/02/10~2020/02/16),신년특집 대토론 2018년 한국 어디로 가나,JTBC,5 ,3 ,
7,7주차(2020/02/10~2020/02/16),신년특집 대토론 2019년 한국 어디로 가나,JTBC,7 ,1 ,
7,7주차(2020/02/10~2020/02/16),신대동여지도,채널A,6801 ,1501 ,172 
7,7주차(2020/02/10~2020/02/16),신데렐라와 네 명의 기사,tvN,419 ,8616 ,
7,7주차(2020/02/10~2020/02/16),신동엽VS김상중술이 더 해로운가 담배가 더 해로운가,SBS,36 ,110 ,
